guid,act,tas,wa,vic,qld,nsw,sa,nt
https://id.biodiversity.org.au/node/apni/2891771,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2921185,0,0,0,1,0,1,0,0
NZOR-6-360,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2888370,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2914770,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2893446,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2891265,0,1,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2894955,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2918551,0,1,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2908113,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2906991,0,0,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2905162,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2891407,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2909863,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2908121,0,0,0,1,1,1,1,0
NZOR-6-68412,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51287418,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2906048,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/taxon/apni/51295129,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2916827,0,1,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/6923911,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2898895,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2907526,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2897120,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2888676,1,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2918685,1,1,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2901466,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2906637,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2916269,0,0,1,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2905133,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2918346,0,0,1,0,0,0,1,0
https://id.biodiversity.org.au/taxon/apni/51270220,0,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2913991,0,0,0,0,0,1,0,0
NZOR-6-52341,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2897578,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/taxon/apni/51268573,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2898880,0,0,0,1,1,1,0,0
NZOR-6-87675,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2890800,0,0,1,0,0,0,0,1
https://id.biodiversity.org.au/node/apni/2903560,1,1,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2895442,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2913462,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2899343,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2911400,0,0,1,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/2911646,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2898593,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2916680,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2910059,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2917210,0,0,0,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/2899317,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2908329,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2895355,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2897931,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2910565,0,0,1,0,1,0,1,0
https://id.biodiversity.org.au/node/apni/2910240,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2920695,0,1,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2911556,0,0,0,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/2886725,0,0,1,0,1,0,1,0
https://id.biodiversity.org.au/node/apni/2886474,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2893348,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2914812,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2905469,0,0,1,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2910027,0,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2906408,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/name/apni/194242,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2899722,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2919537,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/taxon/apni/51285277,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2902240,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2902176,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/taxon/apni/51300013,0,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2904372,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2891114,0,0,0,0,0,0,0,0
NZOR-6-89427,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2887302,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51286818,0,1,0,1,0,1,1,0
https://id.biodiversity.org.au/taxon/apni/51269102,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51293911,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2919218,1,0,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2887401,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2886549,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/name/apni/125000,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/7833870,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2902131,0,0,1,1,1,1,0,0
https://id.biodiversity.org.au/node/apni/2906294,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2903218,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51299877,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/name/apni/51265528,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/taxon/apni/51263217,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2906655,0,0,0,1,1,1,0,0
https://id.biodiversity.org.au/node/apni/2889988,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/7125992,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2906195,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/6986247,0,0,0,0,0,1,1,0
https://id.biodiversity.org.au/node/apni/2891967,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/8666368,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2900826,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2892853,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2891450,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/7512106,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2915164,0,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2919679,0,1,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2918647,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2911618,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2899421,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2897462,0,0,1,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/8309100,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/taxon/apni/51285223,0,0,1,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2898164,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2910491,0,0,0,1,1,0,0,1
https://id.biodiversity.org.au/node/apni/2902682,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2899029,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2902598,0,0,0,1,1,1,0,0
https://id.biodiversity.org.au/node/apni/2910806,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2892179,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2889203,1,1,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2904698,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51295129,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2899818,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/taxon/apni/51270834,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2902625,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2906513,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2896761,0,1,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/7835772,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2896194,1,0,1,1,1,1,1,1
https://id.biodiversity.org.au/taxon/apni/51269053,0,0,1,0,0,0,1,0
NZOR-6-73360,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51392274,0,0,1,0,1,1,1,1
https://id.biodiversity.org.au/node/apni/2886328,0,0,0,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/2890185,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2893350,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2902229,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/taxon/apni/51291722,0,0,1,0,1,1,1,1
https://id.biodiversity.org.au/node/apni/2891972,0,0,1,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2905157,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2912085,0,0,1,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2914522,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2915654,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2897822,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2891585,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2902015,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2916127,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/name/apni/60155,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51295129,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2912154,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/4092442,0,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2897829,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2912239,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2887709,0,1,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2912745,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2902651,1,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2886432,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2909615,0,0,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2897897,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2912689,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2906163,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2912868,0,0,1,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2914782,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/taxon/apni/51268572,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2911695,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2898691,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/taxon/apni/51267535,0,0,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2907099,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2903974,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2913913,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2903385,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/taxon/apni/51288140,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2902877,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2920268,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2896962,0,1,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2886506,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2902452,0,0,0,0,0,0,1,0
NZOR-6-125206,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51269743,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2892702,0,0,0,0,0,0,1,0
NZOR-6-13,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/name/apni/182120,0,0,0,1,0,0,0,0
NZOR-6-136058,0,0,1,1,1,1,0,1
NZOR-6-90158,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2902976,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2891600,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2888841,0,0,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2903343,0,1,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2910910,0,0,0,0,1,1,1,0
https://id.biodiversity.org.au/node/apni/2901989,0,0,1,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2906286,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2903479,0,0,0,0,0,1,0,0
NZOR-6-67601,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2912532,1,0,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2893798,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2918522,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/7747353,0,1,0,1,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51270537,0,1,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2898034,1,0,1,1,1,0,0,0
https://id.biodiversity.org.au/node/apni/2915188,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2897057,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2919388,0,0,1,1,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51269158,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2918641,0,1,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2897755,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2905971,0,0,1,0,0,0,0,0
NZOR-6-59766,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2888213,0,0,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2895801,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2891301,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2893025,1,0,0,1,0,1,0,0
https://id.biodiversity.org.au/name/apni/51266464,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2919848,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2905952,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2914224,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2896854,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2912967,0,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2887355,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2888882,0,0,1,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/2908266,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2894386,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2890113,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2909673,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2896663,0,0,0,0,1,1,0,0
NZOR-6-528,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2905594,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2891579,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2899028,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2908528,1,1,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/6917219,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2918459,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2902475,0,0,0,0,0,0,0,0
NZOR-6-86368,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2907554,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2904604,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/taxon/apni/51291069,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2908818,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/taxon/apni/51311184,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2919153,0,0,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2905386,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2908639,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2920047,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2897198,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2896237,1,0,0,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2902330,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/name/apni/226062,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51269610,0,1,1,1,0,1,1,1
https://id.biodiversity.org.au/node/apni/2888463,0,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2894538,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51291149,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2906985,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2895902,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2914119,0,1,1,1,1,1,1,0
NZOR-6-91871,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2907357,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2895839,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/7453565,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2921267,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/taxon/apni/51295129,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2913124,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2903560,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2904239,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/7119705,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51291363,0,0,0,0,0,0,0,1
https://id.biodiversity.org.au/node/apni/2906231,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51291688,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2904202,0,0,0,0,0,1,1,1
https://id.biodiversity.org.au/node/apni/2906920,1,1,0,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2894384,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2915440,0,0,1,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2920927,0,0,1,1,0,1,1,0
https://id.biodiversity.org.au/name/apni/51258400,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2908668,0,1,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2913990,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2901308,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2898204,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2895894,0,1,0,1,0,1,1,0
https://id.biodiversity.org.au/taxon/apni/51413265,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2898255,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2916961,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51286005,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2906266,0,0,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2911673,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2903519,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2912518,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2902106,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/name/apni/115696,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2913741,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2916930,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/name/apni/208759,0,0,0,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2892334,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2899323,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2913231,0,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2902904,1,0,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2889510,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/taxon/apni/51405016,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2886512,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/3960668,0,0,0,0,1,1,1,0
https://id.biodiversity.org.au/node/apni/2889465,0,0,0,0,0,1,0,0
NZOR-6-67183,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/7420907,1,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2894365,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2906394,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2888434,0,0,1,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/2901357,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2892146,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2915687,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2903575,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2910762,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2903515,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2921127,0,0,0,0,1,1,1,0
https://id.biodiversity.org.au/node/apni/2893135,0,1,1,1,1,1,0,0
https://id.biodiversity.org.au/node/apni/2891583,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2902111,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2919085,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2886242,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2909955,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2899369,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/taxon/apni/51316787,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2899710,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51268030,1,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2889751,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/taxon/apni/51310502,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/taxon/apni/51294223,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2887864,0,0,1,0,1,1,0,1
https://id.biodiversity.org.au/node/apni/2900994,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2917704,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51267063,0,0,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2888327,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2897421,0,0,0,0,1,0,0,1
https://id.biodiversity.org.au/node/apni/7970256,0,0,0,0,1,0,0,0
https://id.biodiversity.org.au/node/apni/2919234,0,1,1,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2891732,0,0,1,1,0,1,1,1
https://id.biodiversity.org.au/node/apni/2909014,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2912123,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2896777,0,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2905277,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2901086,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/taxon/apni/51270236,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2905341,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2903655,0,0,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2907347,1,1,1,1,1,1,1,1
https://id.biodiversity.org.au/node/apni/2913256,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2918823,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2895277,0,1,0,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2919770,0,0,1,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2904295,0,0,0,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2891055,0,0,1,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2893456,1,1,0,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2912105,0,1,1,1,0,0,1,0
https://id.biodiversity.org.au/node/apni/2915626,1,1,1,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2904959,0,0,1,1,0,1,1,1
https://id.biodiversity.org.au/node/apni/2895344,0,0,0,0,1,1,0,0
https://id.biodiversity.org.au/node/apni/2919910,0,0,0,0,0,1,0,0
https://id.biodiversity.org.au/node/apni/2913443,0,0,0,1,1,0,0,0
https://id.biodiversity.org.au/node/apni/2892643,0,1,1,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2907093,1,1,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2904704,1,0,1,1,1,1,1,0
https://id.biodiversity.org.au/node/apni/2906575,0,0,0,1,1,1,0,0
https://id.biodiversity.org.au/node/apni/2919032,0,0,0,0,0,0,1,0
https://id.biodiversity.org.au/node/apni/2909682,1,1,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2897455,0,0,0,1,0,1,0,0
https://id.biodiversity.org.au/node/apni/2915896,0,0,0,0,0,0,0,0
https://id.biodiversity.org.au/node/apni/2890685,0,0,0,1,0,1,1,0
https://id.biodiversity.org.au/node/apni/2915430,0,0,0,1,0,0,0,0
https://id.biodiversity.org.au/node/apni/2913372,0,0,0,0,1,0,0,0
NZOR-6-115126,0,0,0,0,0,1,0,0
